list_name,official_id,gender,additional_info,extra
EU,EU.4421.11,"","","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""KP""}],""name_aliases"":[{""full_name"":""yong sik pak""},{""full_name"":""yo’ng-sik pak""}],""citizenships"":[{""place"":"""",""country_code"":""KP""}],""birth_datas"":[{""year"":1950,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4442.45,"",UNLI-30.03.2018,"{""addresses"":[],""name_aliases"":[{""full_name"":""yun yuan tsang""},{""full_name"":""neil tsang""},{""full_name"":""yung yuan tsang""}],""citizenships"":[],""birth_datas"":[{""date"":""1957-10-20"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4481.19,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""kim yong-gon""},{""full_name"":""kim yong nam""},{""full_name"":""kim yong-nam""},{""full_name"":""kim young-nam""}],""citizenships"":[],""birth_datas"":[{""date"":""1947-12-02"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Sinuju"",""city"":"""",""country_code"":""KP""}]}"
EU,EU.4482.18,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""jang cheul-hy""},{""full_name"":""jang tcheul-hy""},{""full_name"":""jang chol-hy""},{""full_name"":""djang cheul-hy""},{""full_name"":""djang chol-hy""},{""full_name"":""djang tchoul-hy""},{""full_name"":""kim tcheul-hy""},{""full_name"":""djang tcheul hy""}],""citizenships"":[],""birth_datas"":[{""date"":""1950-05-11"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Kangwon"",""city"":"""",""country_code"":""""}]}"
EU,EU.4483.17,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""kim sou-gwang""},{""full_name"":""kim sou-kwang""},{""full_name"":""kim su gwang""},{""full_name"":""kim son-gwang""},{""full_name"":""kim su-gwang""},{""full_name"":""kim su-kwang""},{""full_name"":""kim soukwang""},{""full_name"":""kim son-kwang""}],""citizenships"":[],""birth_datas"":[{""date"":""1976-08-18"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Pyongyang"",""country_code"":""KP""}]}"
EU,EU.4484.16,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""kim kyong hui""}],""citizenships"":[],""birth_datas"":[{""date"":""1981-05-06"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Pyongyang"",""country_code"":""KP""}]}"
EU,EU.4521.20,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""инна николаевна гузеева""},{""full_name"":""inna nikolajevna guzejeva""},{""full_name"":""inna mykolajivna huziejeva""},{""full_name"":""inna nikolayevna guzeeva""},{""full_name"":""inna mykolayivna huzieieva""},{""full_name"":""inna nikolayevna guzeyeva""},{""full_name"":""инна николаевна гузеева""},{""full_name"":""інна миколаївна гузєєва""}],""citizenships"":[],""birth_datas"":[{""date"":""1971-05-20"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""UA""}]}"
EU,EU.4522.19,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""natalija ivanivna bezrutjenko""},{""full_name"":""наталія іванівна безрученко""},{""full_name"":""natalia ivanovna bezruchenko""},{""full_name"":""наталья ивановна безрученко""},{""full_name"":""nataliya ivanivna bezruchenko""},{""full_name"":""natalja ivanovna bezrutjenko""},{""full_name"":""natalya ivanovna bezruchenko""}],""citizenships"":[],""birth_datas"":[{""date"":""1979-08-22"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Simferopol"",""country_code"":""UA""}]}"
EU,EU.4523.18,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""alexandr jurewitsch petuchow""},{""full_name"":""александр юрьевич петухов""},{""full_name"":""aleksandr yurievich petukhov""},{""full_name"":""oleksandr jurijovytj pjetuchov""},{""full_name"":""aleksandr jurjevitj petuchov""},{""full_name"":""oleksandr yuriyovych pietukhov""},{""full_name"":""олександр юрійович пєтухов""},{""full_name"":""aleksandr yurevich petukhov""}],""citizenships"":[],""birth_datas"":[{""date"":""1970-07-17"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Ryazan"",""country_code"":""RU""}]}"
EU,EU.4524.17,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""miroslav aleksandrovich pogorelov""},{""full_name"":""мирослав александрович погорелов""},{""full_name"":""miroslav aleksandrovitj pogorelov""},{""full_name"":""myroslav oleksandrovych pohorielov""},{""full_name"":""myroslav oleksandrovytj pohorjelov""},{""full_name"":""мирослав олександрович погорєлов""}],""citizenships"":[],""birth_datas"":[{""date"":""1968-06-07"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Novorossiysk"",""country_code"":""RU""}]}"
EU,EU.4525.16,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""anastasiya nikolayevna kapranova""},{""full_name"":""анастасия николаевна капранова""},{""full_name"":""анастасія миколаївна капранова""},{""full_name"":""anastasiya mykolayivna kapranova""}],""citizenships"":[],""birth_datas"":[{""year"":1964,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4565.86,"","","{""addresses"":[{""city"":""Tripoli"",""street"":""Tarig sure no. 51"",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""""}],""name_aliases"":[{""full_name"":""ermias ghermay, guro""},{""full_name"":""ermias ghirmay""},{""full_name"":""ermias alem""},{""full_name"":""ermies ghermay""}],""citizenships"":[{""place"":"""",""country_code"":""ER""}],""birth_datas"":[{""year_range_to"":1980,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""ER""}]}"
EU,EU.4566.85,"","","{""addresses"":[],""name_aliases"":[{""full_name"":""fitwi esmail abdelrazak""},{""full_name"":""fitiwi abdelrazak""}],""citizenships"":[{""place"":"""",""country_code"":""ER""}],""birth_datas"":[{""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Massaua"",""country_code"":""ER""}]}"
EU,EU.4584.25,"","Listed pursuant to paragraphs 15 and 17 of resolution 1970 (Travel Ban, Asset Freeze)","{""addresses"":[{""city"":""Zawiya"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""LY""}],""name_aliases"":[{""full_name"":""mohammed al amin al-arabi kashlaf""}],""citizenships"":[{""place"":"""",""country_code"":""LY""}],""birth_datas"":[{""date"":""1985-12-02"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Zawiya"",""country_code"":""LY""}]}"
EU,EU.4585.24,"","","{""addresses"":[{""city"":""Zawiya"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""LY""}],""name_aliases"":[{""full_name"":""abd al-rahman al-milad""},{""full_name"":""rahman salim milad""}],""citizenships"":[{""place"":"""",""country_code"":""LY""}],""birth_datas"":[{""year"":1989,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Tripoli"",""country_code"":""LY""}]}"
EU,EU.4586.23,"","Listed pursuant to paragraphs 15 and 17 of resolution 1970 (Travel Ban, Asset Freeze)","{""addresses"":[{""city"":""Dbabsha-Sabratah"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""LY""},{""city"":""Zawiya"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""LY""},{""city"":""Garabulli"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""LY""}],""name_aliases"":[{""full_name"":""ahmad oumar imhamad al-fitouri""},{""full_name"":""al ammu""},{""full_name"":""the uncle""},{""full_name"":""al dabbashi""}],""citizenships"":[{""place"":"""",""country_code"":""LY""}],""birth_datas"":[{""date"":""1988-05-07"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Sabratha"",""country_code"":""LY""}]}"
EU,EU.4587.22,"",Corrigendum 2018/1285 (OJ L240 [corr. 26/10/2018-1],"{""addresses"":[],""name_aliases"":[{""full_name"":""the doctor""},{""full_name"":""mus'ab abu qarin""},{""full_name"":""mus'ab mustafa abu al qassim omar""},{""full_name"":""abu-al qassim omar musab boukrin""}],""citizenships"":[{""place"":"""",""country_code"":""LY""}],""birth_datas"":[{""date"":""1983-01-19"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Sabratha"",""country_code"":""LY""}]}"
EU,EU.4602.90,F,"","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":""Basilan Province"",""place"":"""",""country_code"":""PH""},{""city"":""Zamboanga City"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""PH""},{""city"":""Jeddah"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""SA""},{""city"":""Daina"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""SA""}],""name_aliases"":[{""full_name"":""myrna adijul mabanza""},{""full_name"":""myrna ajijul mabanza""},{""full_name"":""myrna ajilul mabanza""}],""citizenships"":[{""place"":"""",""country_code"":""PH""}],""birth_datas"":[{""date"":""1991-07-11"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4603.89,M,"","{""addresses"":[{""city"":""Daina"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""SA""},{""city"":""Jeddah"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""SA""},{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""PH""}],""name_aliases"":[{""full_name"":""abdulpatta escalon abubakar""},{""full_name"":""abdulpatta abubakar escalon""},{""full_name"":""abdul patta abu bakar""},{""full_name"":""abdul patta escalon abubakar""}],""citizenships"":[{""place"":"""",""country_code"":""PH""}],""birth_datas"":[{""date"":""1965-03-03"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Tuburan"",""country_code"":""PH""},{""date"":""1965-01-01"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Tuburan"",""country_code"":""PH""},{""date"":""1965-01-11"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Tuburan"",""country_code"":""PH""}]}"
EU,EU.4621.29,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""aung kyaw zaw""}],""citizenships"":[],""birth_datas"":[{""date"":""1961-08-20"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4622.28,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""maung maung soe""}],""citizenships"":[],""birth_datas"":[{""year"":1964,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4623.27,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""than oo""}],""citizenships"":[],""birth_datas"":[{""date"":""1973-10-12"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4624.26,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""aung aung""}],""citizenships"":[],""birth_datas"":[]}"
EU,EU.4625.25,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""khin maung soe""}],""citizenships"":[],""birth_datas"":[{""year"":1972,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4627.23,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""thura san lwin""}],""citizenships"":[],""birth_datas"":[{""date"":""1959-03-17"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4628.22,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""thant zin oo""}],""citizenships"":[],""birth_datas"":[]}"
EU,EU.4629.21,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""tareck zaidan el-aissami maddah""}],""citizenships"":[],""birth_datas"":[{""date"":""1974-11-12"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4630.96,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""sergio josé rivero marcano""}],""citizenships"":[],""birth_datas"":[{""date"":""1964-11-08"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4631.95,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""jesús rafael suárez chourio""}],""citizenships"":[],""birth_datas"":[{""date"":""1962-07-19"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4632.94,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""iván hernández dala""}],""citizenships"":[],""birth_datas"":[{""date"":""1966-05-18"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4633.93,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""delcy eloina rodríguez gómez""}],""citizenships"":[],""birth_datas"":[{""date"":""1969-05-18"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4634.92,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""elías josé jaua milano""}],""citizenships"":[],""birth_datas"":[{""date"":""1969-12-16"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4635.91,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""sandra oblitas ruzza""}],""citizenships"":[],""birth_datas"":[{""date"":""1969-06-07"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4636.90,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""freddy alirio bernal rosales""}],""citizenships"":[],""birth_datas"":[{""date"":""1962-06-16"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""San Cristóbal"",""country_code"":""VE""}]}"
EU,EU.4637.89,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""katherine nayarith harrington padrón""}],""citizenships"":[],""birth_datas"":[{""date"":""1971-12-05"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4638.88,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""socorro elizabeth hernández""}],""citizenships"":[],""birth_datas"":[{""date"":""1952-03-11"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4639.87,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""xavier antonio moreno reyes""}],""citizenships"":[],""birth_datas"":[]}"
EU,EU.4641.64,"","","{""addresses"":[],""name_aliases"":[{""full_name"":""abu musab""},{""full_name"":""rabah tahari""}],""citizenships"":[{""place"":"""",""country_code"":""DZ""}],""birth_datas"":[{""date"":""1971-08-28"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Oran"",""city"":"""",""country_code"":""DZ""}]}"
EU,EU.4681.37,"","","{""addresses"":[],""name_aliases"":[{""full_name"":""malek reuben riak rengu""},{""full_name"":""malek ruben""}],""citizenships"":[{""place"":"""",""country_code"":""SS""}],""birth_datas"":[{""date"":""1960-01-01"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Yei"",""city"":"""",""country_code"":""SS""}]}"
EU,EU.4683.35,"","","{""addresses"":[],""name_aliases"":[{""full_name"":""paul malong awan anei""},{""full_name"":""paul malong awan anei""},{""full_name"":""bol malong""},{""full_name"":""paul malong""}],""citizenships"":[{""place"":"""",""country_code"":""UG""},{""place"":"""",""country_code"":""SS""}],""birth_datas"":[{""date"":""1962-01-01"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Kotido"",""city"":"""",""country_code"":""UG""},{""date"":""1960-12-04"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""},{""year"":1962,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Malualkon"",""city"":"""",""country_code"":""SS""},{""date"":""1960-04-12"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.4684.34,"","","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":""Gao Region"",""place"":""Ménaka"",""country_code"":""ML""}],""name_aliases"":[{""full_name"":""adnan abou walid al-sahraoui""},{""full_name"":""lahbib idrissi ould sidi abdi ould said ould el bachir""},{""full_name"":""adnan abu walid al-sahrawi""},{""full_name"":""عدنان أبو وليد الصحراوي""},{""full_name"":""adnan abu waleed al-sahrawi""},{""full_name"":""adnan abu walid al-sahraoui""},{""full_name"":""abu walid al sahrawi""},{""full_name"":""lehbib ould ali ould said ould joumani""}],""citizenships"":[],""birth_datas"":[{""date"":""1973-02-16"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Laayoune"",""city"":"""",""country_code"":""""}]}"
EU,EU.4701.3,"","","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""SY""}],""name_aliases"":[{""full_name"":""abu walid al indunisi""},{""full_name"":""abdullah faiz""},{""full_name"":""kholid faiz""},{""full_name"":""saifudin faiz""},{""full_name"":""kembar khalid""},{""full_name"":""muh saifudin""},{""full_name"":""mohammad yusef karim faiz""},{""full_name"":""ustadz faiz""},{""full_name"":""zidni elma""},{""full_name"":""mohammed yusip karim""},{""full_name"":""fauz faturohman""},{""full_name"":""mohamad yusuf karim saifullah faiz""},{""full_name"":""mohammad saifuddin mohammad yusuf faiz""},{""full_name"":""udtadz syaifudin""}],""citizenships"":[{""place"":"""",""country_code"":""ID""}],""birth_datas"":[{""date"":""1978-10-11"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""ID""}]}"
EU,EU.4702.2,"","","{""addresses"":[{""city"":""Kuala Lumpur"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""MY""},{""city"":""Kuala Lumpur"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""MY""},{""city"":""Kuala Lumpur"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""MY""},{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""SY""}],""name_aliases"":[{""full_name"":""mohd radi bin udin""},{""full_name"":""mohamad rafi bin udin""},{""full_name"":""abu una al malayzie""},{""full_name"":""muhammad rafiuddin""},{""full_name"":""abu ayn tok cit""},{""full_name"":""muhammad ratin bin nurdin""},{""full_name"":""abu awn al malizi""},{""full_name"":""muhammad ratin""},{""full_name"":""mhammad rahim bin udin""}],""citizenships"":[{""place"":"""",""country_code"":""MY""},{""place"":"""",""country_code"":""ID""}],""birth_datas"":[{""date"":""1966-06-03"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Negri Sembilan"",""city"":"""",""country_code"":""MY""}]}"
